stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
VHU002,2750,Victor Hugo,RUE DE LA VISCOURT 59126 LINSELLES - AU DROIT DU N° 3,50.74601,3.088276,1,,0,982,,0
LIC002,4777,Cimetiere,RUE DE BOUSBECQUE 59126 LINSELLES - AU DROIT DU CIMETIERE,50.742016,3.079805,1,,0,991,,0
RDE002,3561,Rue Des Ecoles,RUE DE TOURCOING 59126 LINSELLES - AU DROIT DU N°55,50.739746,3.082909,1,,0,5504,,0
STE002,4790,Stemberg,RUE DE BOUSBECQUES 59126 LINSELLES - AU DROIT DU N°54,50.747749,3.077982,1,,0,984,,0
LIC006,7568,Cimetiere,RUE SAINT VINCENT DE PAUL 59126 LINSELLES -,50.741753,3.080268,1,,0,991,,0
LIC001,5201,Cimetiere,RUE DE BOUSBECQUE 59126 LINSELLES - AU DROIT DU N° 75,50.741072,3.080102,1,,0,991,,0
FDN001,4042,Freres D'Halluin,RUE DU MAL DELATTRE DE TASSIGNY 59126 LINSELLES - AU DROIT DU N° 23,50.739056,3.073867,1,,0,989,,0
CHM001,203,Chateau Du Molinel,RUE DU GRAND BUT 59160 LOMME - A L'OPP DU  N° 221,50.657439,2.975961,1,,0,6781,,0
RAL001,5653,Rabelais,RUE RABELAIS 59160 LOMME - A L'OPPOSE DU N°61,50.640697,2.983618,1,,0,1027,,0
CMY001,3188,Cite Mouray,AVENUE DE DUNKERQUE 59160 LOMME - AU DROIT DU N° 754,50.646605,2.997831,1,,0,3999,,0
CHM002,3996,Chateau Du Molinel,RUE DE LOMME 59160 LOMME - AU DROIT DU N° 169,50.654984,2.975407,1,,0,6781,,0
TRO001,6060,Trocmet,PLACE LOUIS TROCMET 59160 LOMME - AU DROIT DES JARDINS,50.635375,2.990968,1,,0,5967,,0
LOE015,7554,Hegel,59160 LOMME -,50.627757,3.016296,1,,0,2520,,0
CDT002,5849,Croix Du Temple,RUE DE LEGALITE 59160 LOMME - AU DROIT DU N° 5,50.633031,3.004887,1,,0,1014,,0
RDF001,3631,Rue Des Fusilles,RUE DES FUSILLES 59160 LOMME - AU DROIT DES ETS METRO,50.640635,2.971317,1,,0,1024,,0
VIS002,5895,Beau Visage,AVENUE DE DUNKERQUE 59160 LOMME - AU DROIT DU N° 755,50.645723,2.988212,1,,0,4021,,0
ATH002,297,A. Thoor,AVENUE ROGER SALENGRO 59160 LOMME - AU DROIT DU N°36,50.638739,2.990871,1,,0,5966,,0
RAL002,4183,Rabelais,RUE RABELAIS 59160 LOMME - AU DROIT DU N° 61,50.640543,2.983983,1,,0,1027,,0
ATH001,6075,A. Thoor,AVENUE ROGER SALENGRO 59160 LOMME - AU DROIT DU N°27,50.638336,2.990852,1,,0,5966,,0
EGA001,3772,Egalite,RUE DE L'EGALITE 59160 LOMME - AU DROIT DU N° 46,50.631438,3.002567,1,,0,4002,,0
HSP002,4107,St. Philibert,RUE DU GRAND BUT 59160 LOMME - AU DROIT DE LA STATION DE METR,50.651813,2.974534,1,,0,999,,0
LOM001,4873,Marais,RUE THENARD 59160 LOMME - AU DROIT DU N° 86,50.630511,3.001384,1,,0,1008,,0
LAF003,5921,Anatole France,RUE ANATOLE FRANCE 59160 LOMME - AU DROIT DU N° 58,50.634923,3.008438,1,,0,7629,,0
LPH001,4115,La Phalecque,CHEMIN DE SEQUEDIN 59160 LOMME - AU DROIT DU N°32,50.633025,2.989203,1,,0,5965,,0
DUH001,798,Duhoo,AVENUE ROGER SALENGRO 59160 LOMME - AU DROIT DU N°69,50.643413,2.989099,1,,0,5969,,0
PSU098,1553,Pont Superieur,AVENUE DE DUNKERQUE 59160 LOMME - DU GARAGE VOLKSWAGEN,50.644607,3.014056,1,,0,1003,,0
MIT299,6289,Mitterie,AVENUE DE DUNKERQUE 59160 LOMME - AU DROIT DU N° 447 BIS,50.646938,3.007556,1,,0,1036,,0
BRG299,6288,Bourg,AVENUE DE DUNKERQUE 59160 LOMME - A L'OPPOSE DU N° 819,50.645721,2.985164,1,,0,1034,,0
CNL001,4347,Clinique De La Mitterie,RUE DU CHEMIN NOIR 59160 LOMME -,50.651148,2.997016,1,,0,1019,,0
ALB003,3419,A.Thomas,RUE DE LA MITERIE 59160 LOMME - AU DROIT DU 229,50.647379,3.002426,1,,0,1011,,0
LOE001,4372,Hegel,AVENUE ARTHUR NOTEBART 59160 LOMME - AU DROIT DU N° 301,50.629142,3.015638,1,,0,2520,,0
MDE098,1731,Maison Des Enfants,59160 LOMME -,50.646502,2.99536,1,,0,1004,,0
BRG198,6162,Bourg,AVENUE DE DUNKERQUE 59160 LOMME - AU DROIT DU N°795,50.645566,2.985713,1,,0,1034,,0
NOT001,4678,Anatole France,RUE A. NOTEBART 59160 LOMME - A L'OPP DU N°139,50.635034,3.0093,1,,0,7539,,0
TRO002,4882,Trocmet,AVENUE ROGER SALENGRO 59160 LOMME - AU DROIT DU N°4,50.636188,2.991515,1,,0,5967,,0
HSP003,4918,St. Philibert,RUE DU GRAND BUT 59160 LOMME - A L'OPPOSE DE LA STATION METRO,50.65195,2.974071,1,,0,999,,0
ALV001,4436,Calvaire,RUE DU GRAND BUT 59160 LOMME - AU DROIT DU N° 12,50.645032,2.974462,1,,0,6340,,0
LLO099,3259,Lomme-Lambersart,59160 LOMME -,50.640822,3.018871,1,,0,997,,0
HSP099,2973,St. Philibert,59160 LOMME -,50.651088,2.974271,1,,0,999,,0
LME002,617,Eglise Du Marais,RUE VICTOR HUGO 59160 LOMME - A L'OPP DU N° 31,50.631689,3.007563,1,,0,1000,,0
LAY001,3605,Lamy,RUE DE L'EGLISE 59160 LOMME - AU DROIT DU N° 56,50.630487,3.00419,1,,0,4005,,0
DEL001,4142,Delivrance,RUE ROGER SALENGRO 59160 LOMME - AU DROIT DU N°51,50.641111,2.990155,1,,0,5951,,0
LLO098,2281,Lomme-Lambersart,59160 LOMME -,50.640822,3.018871,1,,0,997,,0
EGA002,5179,Egalite,RUE DE L'EGALITE 59160 LOMME - AU DROIT DU N° 77,50.631412,3.002383,1,,0,4002,,0
LOM002,2990,Marais,RUE THENARD 59160 LOMME - A L'OPP DU N° 1,50.630458,3.001369,1,,0,1008,,0
BRG298,6287,Bourg,AVENUE DE DUNKERQUE 59160 LOMME - AU DROIT DU N°795,50.645721,2.985164,1,,0,1034,,0
MIT298,6286,Mitterie,59160 LOMME -,50.646938,3.007556,1,,0,1036,,0
BLC002,2625,Blanchisseurs,RUE VICTOR HUGO 59160 LOMME - AU DROIT DU N° 108,50.629015,3.011024,1,,0,1009,,0
HSP079,2774,St. Philibert,RUE DU GRAND BUT 59160 LOMME - AU DROIT DE LA STATION DE METR,50.652271,2.974427,1,,0,999,,0
CNL002,3286,Clinique De La Mitterie,RUE DU CHEMIN NOIR 59160 LOMME - AU DROIT D'UN MUR,50.651085,2.997029,1,,0,1019,,0
LOE002,4050,Hegel,RUE VICTOR HUGO 59160 LOMME - A L'0PP0SE DU N° 195,50.627401,3.014176,1,,0,2520,,0
PSU099,3195,Pont Superieur,AVENUE DE DUNKERQUE 59160 LOMME - AU DROIT DE LA STATION METRO,50.644607,3.014056,1,,0,1003,,0
LME001,1117,Eglise Du Marais,RUE KULMAN 59160 LOMME - A L'OPP DU N° 94,50.630052,3.006652,1,,0,1000,,0
LAY002,1290,Lamy,RUE DE L'EGLISE 59160 LOMME - AU DROIT DU N° 89,50.630282,3.004018,1,,0,4005,,0
HSP098,2821,St. Philibert,59160 LOMME -,50.651088,2.974271,1,,0,999,,0
LBL002,2898,Blanchisseurs,AVENUE SAINTE CECILE 59160 LOMME - A L'OPP DU N° 111,50.640198,3.027778,1,,0,6634,,0
RVA002,3187,Renovation,RUE RABELAIS 59160 LOMME -,50.64378,2.980752,1,,0,1002,,0
LLA001,2888,Leo Lagrange,RUE VICTOR HUGO 59160 LOMME - AU DROIT DU N° 67,50.630396,3.009379,1,,0,996,,0
MDE001,3042,Maison Des Enfants,AVENUE DE DUNKERQUE 59160 LOMME - AU DROIT DU N° 794,50.646348,2.993891,1,,0,1004,,0
LOE090,7825,Hegel,59160 LOMME -,50.628862,3.016001,1,,0,2520,,0
NOT090,7824,Anatole France,59160 LOMME -,50.63498,3.00944,1,,0,7539,,0
RVA001,3853,Renovation,RUE RABELAIS 59160 LOMME - A L'OPPOSE DU N° 2,50.643781,2.980611,1,,0,1002,,0
LPH002,6090,La Phalecque,CHEMIN DE SEQUEDIN 59160 LOMME - A L'OPPOSE DU N°32,50.632972,2.98916,1,,0,5965,,0
BRG199,6163,Bourg,AVENUE DE DUNKERQUE 59160 LOMME - A L'OPPOSE DU N° 819,50.645366,2.984553,1,,0,1034,,0
BLC001,3720,Blanchisseurs,RUE DES BLANCHISSEURS 59160 LOMME - AU DROIT DU N° 1,50.629257,3.011098,1,,0,1009,,0
LAF002,5167,Anatole France,AVENUE DE LA REPUBLIQUE 59160 LOMME - AU DROIT DU CENTRE,50.635581,3.00935,1,,0,7629,,0
HSP063,4622,St. Philibert,RUE DU GRAND BUT 59160 LOMME - A L'OPP DE LA STATION DE METR,50.6521,2.974538,1,,0,999,,0
MLM001,3796,Hotel De Ville,AVENUE DE LA REPUBLIQUE 59160 LOMME - AU DROIT DU N° 69,50.639053,3.012528,1,,0,1020,,0
DEL002,3922,Delivrance,AVENUE ROGER SALENGRO 59160 LOMME - A L'OPP DU N° 51,50.641156,2.990254,1,,0,5951,,0
VIS001,5745,Beau Visage,AVENUE DE DUNKERQUE 59160 LOMME - AU DROIT DU N° 852,50.645802,2.98858,1,,0,4021,,0
HSP001,5288,St. Philibert,RUE DU GRAND BUT 59160 LOMME - AU DROIT DE L'HOPITAL ST PHILI,50.651697,2.97442,1,,0,999,,0
MLM002,2715,Hotel De Ville,AVENUE DE LA REPUBLIQUE 59160 LOMME - AU DROIT DE LA MAIRIE,50.639019,3.012288,1,,0,1020,,0
MDE002,5939,Maison Des Enfants,AVENUE DE DUNKERQUE 59160 LOMME - FACE AU N° 794,50.646217,2.994976,1,,0,1004,,0
CMY002,496,Cite Mouray,AVENUE DE DUNKERQUE 59160 LOMME - A L'OPPOSE DU N° 730,50.646643,2.999143,1,,0,3999,,0
CAN003,6393,Canteleu,AVENUE AVENUE DE DUNKERQUE 59160 LOMME -,50.637012,3.024871,1,,0,1025,,0
LLA002,4272,Leo Lagrange,"RUE VICTOR HUGO 59160 LOMME - AU DROIT DU N° 64,IMMEUBLE",50.630551,3.009014,1,,0,996,,0
DUH002,5886,Duhoo,AVENUE ROGER SALENGRO 59160 LOMME - AU DROIT DU CES,50.643772,2.989005,1,,0,5969,,0
MDE099,2809,Maison Des Enfants,59160 LOMME -,50.646502,2.99536,1,,0,1004,,0
CDT001,3675,Croix Du Temple,RUE ANATOLE FRANCE 59160 LOMME - AU DROIT DU N° 10,50.633762,3.005827,1,,0,1014,,0
BOC002,5956,Le Bocage,RUE DE L'EGLISE 59840 LOMPRET - A L'OPP DU N° 9,50.667686,2.992535,1,,0,1041,,0
BOC001,3771,Le Bocage,RUE DE L'EGLISE 59840 LOMPRET - AU DROIT DU N° 9,50.667586,2.99266,1,,0,1041,,0
LOP009,6156,Mairie,RUE DE L'EGLISE 59840 LOMPRET - AU DROIT DU N°42,50.669832,2.99046,1,,0,1037,,0
LOP008,6155,Mairie,RUE DE L'EGLISE 59840 LOMPRET - AU DROIT DU CIMETIERE,50.669805,2.990403,1,,0,1037,,0
FLP001,3026,Fort De Lompret,ROUTE DE PERENCHIES 59840 LOMPRET - AU DROIT DU N°17,50.673745,2.984794,1,,0,5956,,0
JEF001,4780,Fac De Medecine,RUE HENRI GHESQUIERE 59120 LOOS - A L'OPP  FAC DE MEDECINE,50.604619,3.031332,1,,0,6966,,0
PND004,6921,Pn De Loos,BOULEVARD DE LA REPUBLIQUE 59120 LOOS - AU DROIT DU N°10,50.613609,3.010098,1,,0,6279,,0
LCR002,5790,Leclerc,RUE SAINTE ANNE 59120 LOOS - A L'OPP DU N° 3,50.611095,3.020243,1,,0,1044,,0
PRT001,5211,Port Fluvial,AVENUE KUHLMANN 59120 LOOS - AU DROIT DU PORT FLUVIAL,50.622903,3.01489,1,,0,1061,,0
HWA001,6001,Hop J De Flandre,RUE DECOULX 59120 LOOS - AU DROIT MATER J DE FLANDRE,50.604936,3.034114,1,,0,6965,,0
LMR002,5497,La Marliere,RUE GUY MOCQUET 59120 LOOS - AU DROIT DU FOYER PERS AGES,50.604679,3.014108,1,,0,6273,,0
HSA001,5733,Hopital Salengro,RUE HENRY GHESQUIERE 59120 LOOS - AU DROIT DE L H SALENGRO,50.607656,3.030472,1,,0,6907,,0
LCH001,5635,Chatelet,RUE ALBERT CHATELET 59120 LOOS - AU DROIT DU N° 1,50.606412,3.010607,1,,0,1056,,0
LOO001,5025,Loos Mairie,RUE DU MARECHAL FOCH 59120 LOOS - AU DROIT DU N° 82,50.615093,3.015983,1,,0,6284,,0
PND003,6901,Pn De Loos,BOULEVARD DE LA REPUBLIQUE 59120 LOOS - A L'OPP DU N°22,50.613356,3.010376,1,,0,6279,,0
NDG001,6900,Nd De Grace,BOULEVARD DE LA REPUBLIQUE 59120 LOOS - AU DROIT DU N°55,50.611191,3.012659,1,,0,6280,,0
BZH001,272,Bazinghien,AVENUE KUHLMANN 59120 LOOS - A D'UN PARKING,50.619501,3.016973,1,,0,1083,,0
EUL001,3528,Eurasante Epi De Soil,RUE SALVADORE ALLENDE 59120 LOOS - A L'OPPOSE DU N° 57,50.602139,3.044689,1,,0,1071,,0
LPX001,4970,La Paix,RUE DE LA PAIX 59120 LOOS - AU DROIT D'UN PARKING,50.608357,3.009167,1,,0,1062,,0
LOO003,4129,Loos Mairie,AVENUE LELIEVRE 59120 LOOS - AU DROIT DU N° 2,50.615593,3.017992,1,,0,6284,,0
APE003,4827,Happe Qui Peut,COULOIR BUS 59120 LOOS - AU DROIT DE L IME,50.59698,3.037061,1,,0,6830,,0
LOO002,1369,Loos Mairie,RUE DU MARECHAL FOCH 59120 LOOS - AU DROIT DU N° 91,50.615093,3.017506,1,,0,6284,,0
HEU002,4976,Heurtebise,RUE GEORGES POTIE 59120 LOOS - AU DROIT DU N° 85,50.61239,3.001608,1,,0,6300,,0
EUL006,7458,Eurasante,COULOIR BUS 59120 LOOS - OPPOSE ECOLE MAL VOYANT,50.59985,3.03713,1,,0,6373,,0
EUL005,7457,Eurasante,COULOIR BUS 59120 LOOS - AU DROIT ECOLE MAL VOYANT,50.599107,3.036809,1,,0,6373,,0
BAE001,4957,Barbusse,RUE HENRY BARBUSSE 59120 LOOS - A L'OPP DU N°213,50.606126,3.015312,1,,0,1084,,0
LRE002,4404,Republique,PLACE JEAN JAURES 59120 LOOS - A L'OPP DU N° 43,50.609573,3.016416,1,,0,1068,,0
LMR003,4128,La Marliere,RUE GUY MOCQUET 59120 LOOS - 100 M APRES CROIS,50.603824,3.012983,1,,0,6273,,0
ENC002,4156,Clemenceau,RUE DU MARECHAL FOCH 59120 LOOS - AU DROIT DU N° 197,50.614265,3.011502,1,,0,6281,,0
LCR001,1076,Leclerc,RUE MIRABEAU 59120 LOOS - AU DROIT DU N° 37,50.609583,3.019545,1,,0,1044,,0
BAE002,209,Barbusse,RUE HENRY BARBUSSE 59120 LOOS - AU DROIT DU N° 197,50.606379,3.01492,1,,0,1084,,0
LRE001,602,Republique,RUE MIRABEAU 59120 LOOS - AU DROIT DU N° 78,50.60842,3.017387,1,,0,1068,,0
HER090,7847,Herriot,59120 LOOS -,50.608856,3.008173,1,,0,7666,,0
LMB002,1972,Mirabeau,RUE 8 MAI 1945 59120 LOOS - AU DROIT DU N° 4,50.611459,3.024139,1,,0,1050,,0
LRD001,4390,Rue De Londres,RUE DU MARECHEL FOCH 59120 LOOS - AU DROIT DE LA CLINIQUE,50.61681,3.023366,1,,0,1069,,0
LPX002,4342,La Paix,RUE DE LA PAIX 59120 LOOS - 50 M AVANT N°3,50.60836,3.008688,1,,0,1062,,0
PRT002,4738,Port Fluvial,AVENUE KUHLMANN 59120 LOOS - A L'OPP DE VEOLIA,50.621939,3.015554,1,,0,1061,,0
LDH001,5026,Dhainaut,RUE GEORGES POTIE 59120 LOOS - AU DROIT DU N° 74,50.613465,3.005175,1,,0,6276,,0
LMR001,2722,La Marliere,RUE PAUL PAIN LEVE 59120 LOOS - A L'OPP DU N°3,50.604309,3.012806,1,,0,6273,,0
JEF002,2158,Fac De Medecine,RUE E. AVINEE 59120 LOOS - AU DROIT DE LA FAC DE MEDECINE,50.604165,3.032454,1,,0,6966,,0
CDE002,3207,College Descartes,RUE EDOUARD HERRIOT 59120 LOOS - A L'OPP DU CES,50.60889,3.005227,1,,0,1058,,0
USS002,4048,Curie,RUE HENRY BARBUSSE 59120 LOOS - AU DROIT DU N° 159,50.607689,3.013246,1,,0,4499,,0
NDG002,6922,Nd De Grace,BOULEVARD DE LA REPUBLIQUE 59120 LOOS - AU DROIT DU N°74,50.611119,3.012588,1,,0,6280,,0
SFI002,5794,Hopital Fontan,RUE GHESQUIERE 59120 LOOS - AU DROIT DU N° 58,50.609706,3.028006,1,,0,6968,,0
LMB001,3011,Mirabeau,RUE MIRABEAU 59120 LOOS - A L'OPP DU N° 154,50.611968,3.022919,1,,0,1050,,0
LOG001,4523,Longchamp,ROUTE DE SEQUEDIN 59120 LOOS - OPPOSE AU N°110,50.615246,3.002647,1,,0,6282,,0
APE004,5697,Happe Qui Peut,COULOIR BUS 59120 LOOS - OPP A L'IME,50.597079,3.037063,1,,0,6830,,0
LDL002,4573,Ch De La Barre,RUE GUY MOCQUET 59120 LOOS - AU DROIT DU N° 525,50.606352,3.016527,1,,0,6277,,0
LCH002,4557,Chatelet,RUE ALBERT CHATELET 59120 LOOS - A L'OPP DU N°2,50.606162,3.010336,1,,0,1056,,0
HSA002,4517,Hopital Salengro,RUE HENRY GUESQUIERE 59120 LOOS - A L'OPP H SALENGRO,50.607145,3.030451,1,,0,6907,,0
LOL003,5471,Les Oliveaux,AVENUE DE FLANDRES 59120 LOOS - AU DROIT DES IMMEUBLES,50.606583,3.005478,1,,0,1078,,0
HWA002,6003,Hop J De Flandre,RUE DECOULX 59120 LOOS - A L'OPP  LA MATER J DE FLANDRE,50.605016,3.034228,1,,0,6965,,0
CDE001,5685,College Descartes,RUE HERRIOT 59120 LOOS - OPPOSE  AU  COLLEGE,50.608883,3.004846,1,,0,1058,,0
LDL001,5652,Ch De La Barre,RUE GUY MOCQUET 59120 LOOS - AU DROIT DU N° 582,50.606228,3.016271,1,,0,6277,,0
LOL001,3519,Les Oliveaux,AVENUE DE FLANDRE 59120 LOOS - AU DROIT DU PARKING,50.60679,3.005439,1,,0,1078,,0
LDH002,5793,Dhainaut,RUE GEORGES POTIE 59120 LOOS - AU DROIT DU N° 31,50.613682,3.006475,1,,0,6276,,0
ENC001,5950,Clemenceau,RUE DU MARECHAL FOCH 59120 LOOS - AU DROIT DU N° 190 IMMEUBLE,50.614207,3.010642,1,,0,6281,,0
SOI004,4311,Recherche,CARREFOUR DE LA RECHERCHE 59120 LOOS - COULOIR BUS,50.602294,3.038094,1,,0,6633,,0
LSS002,4310,Recherche,RUE DE LA RECHERCHE 59120 LOOS - COULOIR BUS,50.602786,3.038284,1,,0,6632,,0
BZH002,4179,Bazinghien,AVENUE KUHLMAN 59120 LOOS - AU DROIT DU 55,50.619438,3.016888,1,,0,1083,,0
GMO002,3747,Guy Mocquet,RUE GUY MOCQUET 59120 LOOS - AU DROIT DU LYCEE,50.602941,3.01204,1,,0,1049,,0
LOG002,4291,Longchamp,ROUTE DE SEQUEDIN 59120 LOOS - AU DROIT D'UN CHAMP,50.614841,3.002825,1,,0,6282,,0
FEN001,5829,Ferme D'Ennequin,RUE GUY MOCQUET 59120 LOOS - A L'OPP DE LA FERME,50.607414,3.020813,1,,0,6275,,0
FEN002,5828,Ferme D'Ennequin,RUE AMBROISE PARE 59120 LOOS - A L OPPOSE DU COMPLEXE SPORTIF,50.607223,3.021388,1,,0,6275,,0
DPH002,5147,Descartes Physicien,RUE JEAN BAPTISTE LEBAS 59390 LYS LEZ LANNOY - AU DROIT DU N° 192,50.672194,3.222194,1,,0,1086,,0
SLU003,3967,Jeanne D'Arc,RUE JB  LEBAS 59390 LYS LEZ LANNOY - A L'OPPOSE DU N° 81,50.671106,3.218773,1,,0,5059,,0
AGO002,5992,Agora,AVENUE PAUL BERT 59390 LYS LEZ LANNOY - A L'OPPOSE DU N° 190,50.67485,3.210666,1,,0,1093,,0
DPH001,6074,Descartes Physicien,RUE JEAN BAPTISTE LEBAS 59390 LYS LEZ LANNOY - A L'OPP DU N° 182,50.672011,3.221471,1,,0,1086,,0
SLU007,7450,Saint Luc,RUE DE COHEM 59390 LYS LEZ LANNOY - AU DROIT DU N°3,50.672012,3.219975,1,,0,1091,,0
EGL002,767,Les Aulnes,RUE DE LILLE 59390 LYS LEZ LANNOY - AU DROIT DU N° 419,50.664801,3.205974,1,,0,5963,,0
NSE001,1617,Fresnoy,RUE DU FRESNOY 59390 LYS LEZ LANNOY - AU DROIT DU N° 31,50.674106,3.226943,1,,0,1085,,0
VEP002,1816,Vert Pre,RUE DU VERT PRE 59390 LYS LEZ LANNOY - A L'OPP DU N° 7/3,50.676634,3.214593,1,,0,1095,,0
VEP001,4352,Vert Pre,RUE GAMBETTA 59390 LYS LEZ LANNOY - AU DROIT DU N° 2,50.677272,3.215762,1,,0,1095,,0
SLU004,2843,Jeanne D'Arc,RUE JB LEBAS 59390 LYS LEZ LANNOY - AU DROIT DE LA PHARMACIE,50.67011,3.216313,1,,0,5059,,0
DME001,4439,Desmulliez,AVENUE PAUL BERT 59390 LYS LEZ LANNOY - AU DROIT DE LA SALLE DES FETES,50.670693,3.213769,1,,0,1092,,0
TON001,4161,Tonkin,RUE DE COHEM 59390 LYS LEZ LANNOY - OPPOSE AU N° 131 BIS,50.675451,3.217015,1,,0,1088,,0
PNL002,1261,Pn Lannoy,RUE JULES GUSDE 59390 LYS LEZ LANNOY - A L'OPP DU N° 31,50.670684,3.207488,1,,0,1098,,0
EIF002,2624,Tour Eiffel,RUE DU GENERAL LECLERC 59390 LYS LEZ LANNOY - AU DROIT DU N° 25,50.664835,3.215077,1,,0,1087,,0
ENT002,5687,Zi Roubaix,RUE DE LA PAPINERIE 59390 LYS LEZ LANNOY - A L'OPP DU N° 71,50.672936,3.226343,1,,0,6601,,0
AGO001,2321,Agora,RUE DU VERT PRE 59390 LYS LEZ LANNOY - A L'OPPOSE DU N° 35,50.675358,3.208571,1,,0,1093,,0
RTO002,1279,Rue De Toufflers,RUE DE TOUFFLERS 59390 LYS LEZ LANNOY - AU DROIT DES ETS SCHERING,50.668391,3.227166,1,,0,1096,,0
TON002,2924,Tonkin,RUE ECHEVIN 59390 LYS LEZ LANNOY - A L'OPP DU N°14,50.674124,3.215678,1,,0,1088,,0
EGL001,2502,Les Aulnes,RUE JULES GUESDE 59390 LYS LEZ LANNOY - AU DROIT DU N° 431,50.665128,3.206629,1,,0,5963,,0
DME002,5993,Desmulliez,AVENUE PAUL BERT 59390 LYS LEZ LANNOY - A L'OPP DE LA SALLE DESMULLIEZ,50.670729,3.213741,1,,0,1092,,0
NSE002,5391,Fresnoy,RUE RUE DU FRESNOY 59390 LYS LEZ LANNOY - AU DROIT DU N° 38,50.674097,3.227013,1,,0,1085,,0
SLU002,5390,Saint Luc,RUE PIERRE FRANCOIS DEPLECHIN 59390 LYS LEZ LANNOY - AU DROIT DU N° 1,50.671884,3.217784,1,,0,1091,,0
ENT001,3924,Zi Roubaix,RUE DE LA PAPINERIE 59390 LYS LEZ LANNOY - AU DROIT DU N° 71,50.672953,3.226456,1,,0,6601,,0
RTO001,4833,Rue De Toufflers,RUE DE TOUFFLERS 59390 LYS LEZ LANNOY - APRES LA RUE DU QUESNOY,50.668444,3.227195,1,,0,1096,,0
AUL001,5720,Centre Commercial,RUE GAMBETTA 59390 LYS LEZ LANNOY - AU DROIT DU CENTRE COMMERCIAL,50.680362,3.215139,1,,0,1097,,0
MCM001,3206,Cimetiere,RUE DE MENIN 59700 MARCQ EN BAROEUL - AU DROIT DU CIMETIERE,50.67474,3.079257,1,,0,1171,,0
ZPI002,5659,Pilaterie,AVENUE DE BAROEUL 59700 MARCQ EN BAROEUL - 30 M APRES ROND POINT PILATERI,50.652605,3.109546,1,,0,1099,,0
MMA001,5507,Quesne Mairie,AVENUE DU MARECHAL FOCH 59700 MARCQ EN BAROEUL - AU DROIT DU N° 102,50.674667,3.09419,1,,0,4106,,0
HLO002,4469,Hautes Loges,AVENUE MAL DE LATTRE DE TASSIGNY 59700 MARCQ EN BAROEUL - AU DROIT DU N° 258,50.668548,3.088579,1,,0,1148,,0
HLO001,4468,Hautes Loges,AVENUE MAL DE LATTRE DE TASSIGNY 59700 MARCQ EN BAROEUL - AU DROIT DU N° 265,50.66887,3.088711,1,,0,1148,,0
PTS001,4402,Ferme Aux Oies,RUE ALBERT BAILLY 59700 MARCQ EN BAROEUL - 20 M APRÈS LE ROND POINT,50.686303,3.102627,1,,0,5932,,0
FAY001,4942,La Fayette,AVENUE MAL DE LATTRE DE TASSIGNY 59700 MARCQ EN BAROEUL - AU DROIT DU N° 59,50.671484,3.089555,1,,0,1151,,0
CRL021,804,Croise Laroche,59700 MARCQ EN BAROEUL -,50.664936,3.102708,1,,0,1137,,0
CDA012,310,Cerisaie,AVENUE DE LA MARNE 59700 MARCQ EN BAROEUL - AU DROIT DE L'HOTEL SOFITEL,50.677288,3.111368,1,,0,5452,,0
REG001,5796,Rue De L'Eglise,RUE NATIONALE 59700 MARCQ EN BAROEUL - AU DROIT DE LA BOULANG. PAUL,50.665108,3.075924,1,,0,1131,,0
ABB001,4435,Abbe Bonpain,RUE DE L ABBE BONPAIN 59700 MARCQ EN BAROEUL - AU DROIT DU N°66,50.657932,3.083325,1,,0,1168,,0
BAI002,5711,Bailly,RUE ALBERT BAILLY 59700 MARCQ EN BAROEUL - AU DROIT DU N° 145,50.679783,3.095087,1,,0,1121,,0
MRC001,5461,College,RUE DU COLLEGE 59700 MARCQ EN BAROEUL - AU DROIT DU N° 133,50.683271,3.104062,1,,0,6846,,0
DMR002,6302,Doumer,BOULEVARD CLEMENCEAU 59700 MARCQ EN BAROEUL - AU DROITE DU 14,50.665378,3.077241,1,,0,2628,,0
DMR001,6301,Doumer,BOULEVARD CLEMENCEAU 59700 MARCQ EN BAROEUL - A L'OPP DU N°12,50.665529,3.07744,1,,0,2628,,0
CBG002,6300,Cimetiere Bourg,RUE GABRIEL PERI 59700 MARCQ EN BAROEUL - A L'OPP DE LESAFFRE,50.671613,3.081567,1,,0,2627,,0
CBG001,6299,Cimetiere Bourg,RUE GABRIEL PERI 59700 MARCQ EN BAROEUL -,50.672031,3.082138,1,,0,2627,,0
PIM002,4964,Piscine,AVENUE DU MAL DE LATTRE DE TASSIGNY 59700 MARCQ EN BAROEUL - AU DROIT DE LA PISCINE,50.665481,3.086952,1,,0,1125,,0
LQS012,834,Le Quesne,AVENUE DE LA MARNE 59700 MARCQ EN BAROEUL - AU DROIT DU N° 87,50.672906,3.106345,1,,0,1105,,0
BAR001,386,Barrois,AVENUE DU MARECHAL FOCH 59700 MARCQ EN BAROEUL - AU DROIT DU N° 36,50.669373,3.100264,1,,0,1119,,0
CRL002,4344,Croise Laroche,PLACE LISFRANC 59700 MARCQ EN BAROEUL - CROISE LAROCHE,50.665723,3.103073,1,,0,7062,,0
FIE001,5130,Montgolfier,RUE NATIONALE 59700 MARCQ EN BAROEUL - AU DROIT DU N° 119,50.66321,3.075247,1,,0,1109,,0
OCH021,3156,Foch,59700 MARCQ EN BAROEUL -,50.666687,3.103794,1,,0,1124,,0
